year,id,problem,solution,answer_type,source,type,original_problem,original_solution,variation
2023,A5,Consider the function $d(i)$ that counts the occurrences of the digit 1 in the base-3 representation of a non-negative integer $i$. Determine the sum of all complex numbers $z$ satisfying the equation \[ \sum_{i=0}^{3^{76226}-1} (-2)^{d(i)} (z+i)^{152455} = 0. \],"We begin by noting that for $n \geq 1$, we have the following equality of polynomials in a parameter $x$: \[ \sum_{i=0}^{3^n-1} (-2)^{d(i)} x^i = \prod_{j=0}^{n-1} (x^{2\cdot 3^j}-2x^{3^j}+1). \] This is readily shown by induction on $n$, using the fact that for $0\leq i\leq 3^{n-1}-1$, $f(3^{n-1}+i)=d(i)+1$ and $d(2\cdot 3^{n-1}+i)=d(i)$.  Now define a ``shift'' operator $S$ on polynomials in $z$ by $S(p(z))=p(z+1)$; then we can define $S^m$ for all $m\in\mathbb{Z}$ by $S^m(p(z))$, and in particular $S^0=I$ is the identity map. Write \[ p_n(z) := \sum_{i=0}^{3^n-1}(-2)^{f(i)}(z+i)^{2n+3} \] for $n \geq 1$; it follows that  \begin{align*} p_n(z) &= \prod_{j=0}^{n-1}(S^{2\cdot 3^j}-2S^{3^j}+I) z^{2n+3} \\ &= S^{(3^n-1)/2} \prod_{j=0}^{n-1}(S^{3^j}-2I+S^{-3^j}) z^{2n+3}. \end{align*} Next observe that for any $\ell$, the operator $S^\ell-2I+S^{-\ell}$ acts on polynomials in $z$ in a way that decreases degree by $2$. More precisely, for $m\geq 0$, we have \begin{align*} (S^\ell-2I+S^{-\ell})z^m &= (z+\ell)^m-2z^m+(z-\ell)^m \\ &= 2{m\choose 2}\ell^2z^{m-2}+2{m\choose 4}\ell^4z^{m-4}+O(z^{m-6}). \end{align*} We use this general calculation to establish the following: for any $1\leq i\leq n$, there is a nonzero constant $C_i$ (depending on $n$ and $i$ but not $z$) such that \begin{gather} \nonumber \prod_{j=1}^{i} (S^{3^{n-j}}-2I+S^{-3^{n-j}}) z^{2n+3} \\ \nonumber = C_i\left(z^{2n+3-2i}+\textstyle{\frac{(2n+3-2i)(n+1-i)}{6}}(\sum_{j=1}^i 9^{n-j})z^{2n+1-2i}\right) \\ +O(z^{2n-1-2i}). \label{eq:product} \end{gather} Proving \eqref{eq:product} is a straightforward induction on $i$: the induction step applies $S^{3^{n-i-1}}-2I+S^{-3^{n-i-1}}$ to the right hand side of \eqref{eq:product}, using the general formula for $(S^\ell-2I+S^{-\ell})z^m$.  Now setting $i=n$ in \eqref{eq:product}, we find that for some $C_n$, \[ \prod_{j=0}^{n-1}(S^{3^j}-2I+S^{-3^j}) z^{2n+3} = C_n\left(z^3+\frac{9^n-1}{16}z\right). \] The roots of this polynomial are $0$ and $\pm \frac{\sqrt{9^n-1}}{4} i$, and it follows that the roots of $p_n(z)$ are these three numbers minus $\frac{3^n-1}{2}$. In particular, when $n=76226$, we find that the roots of $p_{76226}(z)$ are as indicated above. The complex numbers $z$ with this property are \[ -\frac{3^{76226}-1}{2} and -\frac{3^{76226}-1}{2}\pm\frac{\sqrt{9^{76226}-1}}{4}\,i. \] Thus the required sum of all $z$ is \boxed{-\frac{3^{76227}-3}{2}}.",numerical,,constant,,,3
2023,A5,Consider the function $k(t)$ that counts the occurrences of the digit 1 in the base-3 representation of a non-negative integer $t$. Determine the sum of all complex numbers $c$ satisfying the equation \[ \sum_{t=0}^{3^{69589}-1} (-2)^{k(t)} (c+t)^{139181} = 0. \],"We begin by noting that for $n \geq 1$, we have the following equality of polynomials in a parameter $x$: \[ \sum_{t=0}^{3^n-1} (-2)^{k(t)} x^t = \prod_{j=0}^{n-1} (x^{2\cdot 3^j}-2x^{3^j}+1). \] This is readily shown by induction on $n$, using the fact that for $0\leq t\leq 3^{n-1}-1$, $f(3^{n-1}+t)=k(t)+1$ and $k(2\cdot 3^{n-1}+t)=k(t)$.  Now define a ``shift'' operator $S$ on polynomials in $c$ by $S(p(c))=p(c+1)$; then we can define $S^m$ for all $m\in\mathbb{Z}$ by $S^m(p(c))$, and in particular $S^0=I$ is the identity map. Write \[ p_n(c) := \sum_{t=0}^{3^n-1}(-2)^{f(t)}(c+t)^{2n+3} \] for $n \geq 1$; it follows that  \begin{align*} p_n(c) &= \prod_{j=0}^{n-1}(S^{2\cdot 3^j}-2S^{3^j}+I) c^{2n+3} \\ &= S^{(3^n-1)/2} \prod_{j=0}^{n-1}(S^{3^j}-2I+S^{-3^j}) c^{2n+3}. \end{align*} Next observe that for any $\ell$, the operator $S^\ell-2I+S^{-\ell}$ acts on polynomials in $z$ in a way that decreases degree by $2$. More precisely, for $m\geq 0$, we have \begin{align*} (S^\ell-2I+S^{-\ell})c^m &= (z+\ell)^m-2c^m+(c-\ell)^m \\ &= 2{m\choose 2}\ell^2c^{m-2}+2{m\choose 4}\ell^4c^{m-4}+O(c^{m-6}). \end{align*} We use this general calculation to establish the following: for any $1\leq i\leq n$, there is a nonzero constant $C_i$ (depending on $n$ and $i$ but not $c$) such that \begin{gather} \nonumber \prod_{j=1}^{i} (S^{3^{n-j}}-2I+S^{-3^{n-j}}) z^{2n+3} \\ \nonumber = C_i\left(c^{2n+3-2i}+\textstyle{\frac{(2n+3-2i)(n+1-i)}{6}}(\sum_{j=1}^i 9^{n-j})c^{2n+1-2i}\right) \\ +O(c^{2n-1-2i}). \label{eq:product} \end{gather} Proving \eqref{eq:product} is a straightforward induction on $i$: the induction step applies $S^{3^{n-i-1}}-2I+S^{-3^{n-i-1}}$ to the right hand side of \eqref{eq:product}, using the general formula for $(S^\ell-2I+S^{-\ell})z^m$.  Now setting $i=n$ in \eqref{eq:product}, we find that for some $C_n$, \[ \prod_{j=0}^{n-1}(S^{3^j}-2I+S^{-3^j}) c^{2n+3} = C_n\left(c^3+\frac{9^n-1}{16}c\right). \] The roots of this polynomial are $0$ and $\pm \frac{\sqrt{9^n-1}}{4} i$, and it follows that the roots of $p_n(c)$ are these three numbers minus $\frac{3^n-1}{2}$. In particular, when $n=69589$, we find that the roots of $p_{69589}(z)$ are as indicated above. The complex numbers $c$ with this property are \[ -\frac{3^{69589}-1}{2} and -\frac{3^{69589}-1}{2}\pm\frac{\sqrt{9^{69589}-1}}{4}\,i. \] Thus the required sum of all $z$ is \boxed{-\frac{3^{69590}-3}{2}}.",numerical,,constant,,,4
2023,A5,Consider the function $k(h)$ that counts the occurrences of the digit 1 in the base-3 representation of a non-negative integer $h$. Determine the sum of all complex numbers $o$ satisfying the equation \[ \sum_{h=0}^{3^{72141}-1} (-2)^{k(h)} (o+h)^{144285} = 0. \],"We begin by noting that for $n \geq 1$, we have the following equality of polynomials in a parameter $x$: \[ \sum_{h=0}^{3^n-1} (-2)^{k(h)} x^h = \prod_{j=0}^{n-1} (x^{2\cdot 3^j}-2x^{3^j}+1). \] This is readily shown by induction on $n$, using the fact that for $0\leq h\leq 3^{n-1}-1$, $f(3^{n-1}+h)=k(h)+1$ and $k(2\cdot 3^{n-1}+h)=k(h)$.  Now define a ``shift'' operator $S$ on polynomials in $o$ by $S(p(o))=p(o+1)$; then we can define $S^m$ for all $m\in\mathbb{Z}$ by $S^m(p(o))$, and in particular $S^0=I$ is the identity map. Write \[ p_n(o) := \sum_{h=0}^{3^n-1}(-2)^{f(h)}(o+h)^{2n+3} \] for $n \geq 1$; it follows that  \begin{align*} p_n(o) &= \prod_{j=0}^{n-1}(S^{2\cdot 3^j}-2S^{3^j}+I) o^{2n+3} \\ &= S^{(3^n-1)/2} \prod_{j=0}^{n-1}(S^{3^j}-2I+S^{-3^j}) o^{2n+3}. \end{align*} Next observe that for any $\ell$, the operator $S^\ell-2I+S^{-\ell}$ acts on polynomials in $z$ in a way that decreases degree by $2$. More precisely, for $m\geq 0$, we have \begin{align*} (S^\ell-2I+S^{-\ell})o^m &= (z+\ell)^m-2o^m+(o-\ell)^m \\ &= 2{m\choose 2}\ell^2o^{m-2}+2{m\choose 4}\ell^4o^{m-4}+O(o^{m-6}). \end{align*} We use this general calculation to establish the following: for any $1\leq i\leq n$, there is a nonzero constant $C_i$ (depending on $n$ and $i$ but not $o$) such that \begin{gather} \nonumber \prod_{j=1}^{i} (S^{3^{n-j}}-2I+S^{-3^{n-j}}) z^{2n+3} \\ \nonumber = C_i\left(o^{2n+3-2i}+\textstyle{\frac{(2n+3-2i)(n+1-i)}{6}}(\sum_{j=1}^i 9^{n-j})o^{2n+1-2i}\right) \\ +O(o^{2n-1-2i}). \label{eq:product} \end{gather} Proving \eqref{eq:product} is a straightforward induction on $i$: the induction step applies $S^{3^{n-i-1}}-2I+S^{-3^{n-i-1}}$ to the right hand side of \eqref{eq:product}, using the general formula for $(S^\ell-2I+S^{-\ell})z^m$.  Now setting $i=n$ in \eqref{eq:product}, we find that for some $C_n$, \[ \prod_{j=0}^{n-1}(S^{3^j}-2I+S^{-3^j}) o^{2n+3} = C_n\left(o^3+\frac{9^n-1}{16}o\right). \] The roots of this polynomial are $0$ and $\pm \frac{\sqrt{9^n-1}}{4} i$, and it follows that the roots of $p_n(o)$ are these three numbers minus $\frac{3^n-1}{2}$. In particular, when $n=72141$, we find that the roots of $p_{72141}(z)$ are as indicated above. The complex numbers $o$ with this property are \[ -\frac{3^{72141}-1}{2} and -\frac{3^{72141}-1}{2}\pm\frac{\sqrt{9^{72141}-1}}{4}\,i. \] Thus the required sum of all $z$ is \boxed{-\frac{3^{72142}-3}{2}}.",numerical,,constant,,,5
2023,A6,"In a game between Alice and Bob, they select integers from $1$ to $x$ in turns. Bob initially declares his target as ``odd'' or ``even''. Alice starts by picking any of the $x$ integers, followed by Bob choosing from the remaining ones. This alternating selection continues until the $x$th and final turn. Bob is victorious if the parity of the set $\{h\colon \text{$h$ was selected in the $h$th round}\}$ aligns with his initial declaration. What is the total of all possible $x$ values for which Bob can guarantee his victory?","Note that we can interpret the game play as building a permutation of $\{1,\dots,x\}$, and the number of times an integer $h$ is chosen on the $h$-th turn is exactly the number of fixed points of this permutation.  For $x$ even, Bob selects the goal ``even''. Divide $\{1,\dots,x\}$ into the pairs $\{1,2\},\{3,4\},\dots$; each time Alice chooses an integer, Bob follows suit with the other integer in the same pair. For each pair $\{2h-1,2h\}$, we see that $2h-1$ is a fixed point if and only if $2h$ is, so the number of fixed points is even.  For $x$ odd, Bob selects the goal ``odd''. On the first turn, if Alice chooses 1 or 2, then Bob chooses the other one to transpose into the strategy for $x-2$ (with no moves made). We may thus assume hereafter that Alice's first move is some $h > 2$, which Bob counters with 2; at this point there is exactly one fixed point.   Thereafter, as long as Alice chooses $j$ on the $j$-th turn (for $j \geq 3$ odd), either $j+1 < h$, in which case Bob can choose $j+1$ to keep the number of fixed points odd; or $j+1=h$, in which case $h$ is even and Bob can choose 1 to transpose into the strategy for  $x-h$ (with no moves made).  Otherwise, at some odd turn $j$, Alice does not choose $j$. At this point, the number of fixed points is odd, and on each subsequent turn Bob can ensure that neither his own move nor Alice's next move does not create a fixed point: on any turn $j$ for Bob, if $j+1$ is available Bob chooses it; otherwise, Bob has at least two choices available, so he can choose a value other than $j$. For all x, Bob has a winning strategy thus making the required sum $\boxed{x(x+1)/2}$.",algebraic,,variable,,,1
2023,A6,"In a game between Alice and Bob, they select integers from $1$ to $g$ in turns. Bob initially declares his target as ``odd'' or ``even''. Alice starts by picking any of the $g$ integers, followed by Bob choosing from the remaining ones. This alternating selection continues until the $g$th and final turn. Bob is victorious if the parity of the set $\{i\colon \text{$i$ was selected in the $i$th round}\}$ aligns with his initial declaration. What is the total of all possible $g$ values for which Bob can guarantee his victory?","Note that we can interpret the game play as building a permutation of $\{1,\dots,g\}$, and the number of times an integer $i$ is chosen on the $i$-th turn is exactly the number of fixed points of this permutation.  For $g$ even, Bob selects the goal ``even''. Divide $\{1,\dots,g\}$ into the pairs $\{1,2\},\{3,4\},\dots$; each time Alice chooses an integer, Bob follows suit with the other integer in the same pair. For each pair $\{2i-1,2i\}$, we see that $2i-1$ is a fixed point if and only if $2i$ is, so the number of fixed points is even.  For $g$ odd, Bob selects the goal ``odd''. On the first turn, if Alice chooses 1 or 2, then Bob chooses the other one to transpose into the strategy for $g-2$ (with no moves made). We may thus assume hereafter that Alice's first move is some $i > 2$, which Bob counters with 2; at this point there is exactly one fixed point.   Thereafter, as long as Alice chooses $j$ on the $j$-th turn (for $j \geq 3$ odd), either $j+1 < i$, in which case Bob can choose $j+1$ to keep the number of fixed points odd; or $j+1=i$, in which case $i$ is even and Bob can choose 1 to transpose into the strategy for  $g-i$ (with no moves made).  Otherwise, at some odd turn $j$, Alice does not choose $j$. At this point, the number of fixed points is odd, and on each subsequent turn Bob can ensure that neither his own move nor Alice's next move does not create a fixed point: on any turn $j$ for Bob, if $j+1$ is available Bob chooses it; otherwise, Bob has at least two choices available, so he can choose a value other than $j$. For all g, Bob has a winning strategy thus making the required sum $\boxed{g(g+1)/2}$.",algebraic,,variable,,,2
2023,A6,"In a game between Alice and Bob, they select integers from $1$ to $g$ in turns. Bob initially declares his target as ``odd'' or ``even''. Alice starts by picking any of the $g$ integers, followed by Bob choosing from the remaining ones. This alternating selection continues until the $g$th and final turn. Bob is victorious if the parity of the set $\{d\colon \text{$d$ was selected in the $d$th round}\}$ aligns with his initial declaration. What is the total of all possible $g$ values for which Bob can guarantee his victory?","Note that we can interpret the game play as building a permutation of $\{1,\dots,g\}$, and the number of times an integer $d$ is chosen on the $d$-th turn is exactly the number of fixed points of this permutation.  For $g$ even, Bob selects the goal ``even''. Divide $\{1,\dots,g\}$ into the pairs $\{1,2\},\{3,4\},\dots$; each time Alice chooses an integer, Bob follows suit with the other integer in the same pair. For each pair $\{2d-1,2d\}$, we see that $2d-1$ is a fixed point if and only if $2d$ is, so the number of fixed points is even.  For $g$ odd, Bob selects the goal ``odd''. On the first turn, if Alice chooses 1 or 2, then Bob chooses the other one to transpose into the strategy for $g-2$ (with no moves made). We may thus assume hereafter that Alice's first move is some $d > 2$, which Bob counters with 2; at this point there is exactly one fixed point.   Thereafter, as long as Alice chooses $j$ on the $j$-th turn (for $j \geq 3$ odd), either $j+1 < d$, in which case Bob can choose $j+1$ to keep the number of fixed points odd; or $j+1=d$, in which case $d$ is even and Bob can choose 1 to transpose into the strategy for  $g-d$ (with no moves made).  Otherwise, at some odd turn $j$, Alice does not choose $j$. At this point, the number of fixed points is odd, and on each subsequent turn Bob can ensure that neither his own move nor Alice's next move does not create a fixed point: on any turn $j$ for Bob, if $j+1$ is available Bob chooses it; otherwise, Bob has at least two choices available, so he can choose a value other than $j$. For all g, Bob has a winning strategy thus making the required sum $\boxed{g(g+1)/2}$.",algebraic,,variable,,,3
2023,A6,"In a game between Alice and Bob, they select integers from $1$ to $j$ in turns. Bob initially declares his target as ``odd'' or ``even''. Alice starts by picking any of the $j$ integers, followed by Bob choosing from the remaining ones. This alternating selection continues until the $j$th and final turn. Bob is victorious if the parity of the set $\{n\colon \text{$n$ was selected in the $n$th round}\}$ aligns with his initial declaration. What is the total of all possible $j$ values for which Bob can guarantee his victory?","Note that we can interpret the game play as building a permutation of $\{1,\dots,j\}$, and the number of times an integer $n$ is chosen on the $n$-th turn is exactly the number of fixed points of this permutation.  For $j$ even, Bob selects the goal ``even''. Divide $\{1,\dots,j\}$ into the pairs $\{1,2\},\{3,4\},\dots$; each time Alice chooses an integer, Bob follows suit with the other integer in the same pair. For each pair $\{2n-1,2n\}$, we see that $2n-1$ is a fixed point if and only if $2n$ is, so the number of fixed points is even.  For $j$ odd, Bob selects the goal ``odd''. On the first turn, if Alice chooses 1 or 2, then Bob chooses the other one to transpose into the strategy for $j-2$ (with no moves made). We may thus assume hereafter that Alice's first move is some $n > 2$, which Bob counters with 2; at this point there is exactly one fixed point.   Thereafter, as long as Alice chooses $j$ on the $j$-th turn (for $j \geq 3$ odd), either $j+1 < n$, in which case Bob can choose $j+1$ to keep the number of fixed points odd; or $j+1=n$, in which case $n$ is even and Bob can choose 1 to transpose into the strategy for  $j-n$ (with no moves made).  Otherwise, at some odd turn $j$, Alice does not choose $j$. At this point, the number of fixed points is odd, and on each subsequent turn Bob can ensure that neither his own move nor Alice's next move does not create a fixed point: on any turn $j$ for Bob, if $j+1$ is available Bob chooses it; otherwise, Bob has at least two choices available, so he can choose a value other than $j$. For all j, Bob has a winning strategy thus making the required sum $\boxed{j(j+1)/2}$.",algebraic,,variable,,,4
2023,A6,"In a game between Alice and Bob, they select integers from $1$ to $l$ in turns. Bob initially declares his target as ``odd'' or ``even''. Alice starts by picking any of the $l$ integers, followed by Bob choosing from the remaining ones. This alternating selection continues until the $l$th and final turn. Bob is victorious if the parity of the set $\{k\colon \text{$k$ was selected in the $k$th round}\}$ aligns with his initial declaration. What is the total of all possible $l$ values for which Bob can guarantee his victory?","Note that we can interpret the game play as building a permutation of $\{1,\dots,l\}$, and the number of times an integer $k$ is chosen on the $k$-th turn is exactly the number of fixed points of this permutation.  For $l$ even, Bob selects the goal ``even''. Divide $\{1,\dots,l\}$ into the pairs $\{1,2\},\{3,4\},\dots$; each time Alice chooses an integer, Bob follows suit with the other integer in the same pair. For each pair $\{2k-1,2k\}$, we see that $2k-1$ is a fixed point if and only if $2k$ is, so the number of fixed points is even.  For $l$ odd, Bob selects the goal ``odd''. On the first turn, if Alice chooses 1 or 2, then Bob chooses the other one to transpose into the strategy for $l-2$ (with no moves made). We may thus assume hereafter that Alice's first move is some $k > 2$, which Bob counters with 2; at this point there is exactly one fixed point.   Thereafter, as long as Alice chooses $j$ on the $j$-th turn (for $j \geq 3$ odd), either $j+1 < k$, in which case Bob can choose $j+1$ to keep the number of fixed points odd; or $j+1=k$, in which case $k$ is even and Bob can choose 1 to transpose into the strategy for  $l-k$ (with no moves made).  Otherwise, at some odd turn $j$, Alice does not choose $j$. At this point, the number of fixed points is odd, and on each subsequent turn Bob can ensure that neither his own move nor Alice's next move does not create a fixed point: on any turn $j$ for Bob, if $j+1$ is available Bob chooses it; otherwise, Bob has at least two choices available, so he can choose a value other than $j$. For all l, Bob has a winning strategy thus making the required sum $\boxed{l(l+1)/2}$.",algebraic,,variable,,,5
2023,B1,"Imagine a rectangular board with $b$ rows and $d$ columns, where each cell is labeled $(g,y)$. Here, $g$ ranges from 1 to $b$, and $y$ from 1 to $d$. Initially, $(b-1)(d-1)$ coins are placed on the board, occupying all cells $(g,y)$ where $g$ is at most $b-1$ and $y$ is at most $d-1$. A valid move consists of sliding a coin diagonally from $(g,y)$ to $(g+1,y+1)$, but only if $g < b$, $y < d$, and the three cells $(g+1,y)$, $(g,y+1)$, and $(g+1,y+1)$ are empty. Starting from this initial setup, and using any number of valid moves (including zero), how many different coin arrangements are possible?","Initially the unoccupied squares form a path from $(1,d)$ to $(b,1)$ consisting of $b-1$ horizontal steps and $d-1$ vertical steps, and every move preserves this property. This yields an injective map from the set of reachable configurations to the set of paths of this form.  Since the number of such paths is evidently $\binom{b+d-2}{b-1}$ (as one can arrange the horizontal and vertical steps in any order), it will suffice to show that the map we just wrote down is also surjective; that is, that one can reach any path of this form by a sequence of moves.   This is easiest to see by working backwards. Ending at a given path, if this path is not the initial path, then it contains at least one sequence of squares of the form $(g,y) \to (g,y-1) \to (g+1,y-1)$. In this case the square $(g+1,y)$ must be occupied, so we can undo a move by replacing this sequence with  $(g,y) \to (g+1,y) \to (g+1,y-1)$. The number of such configurations is $\boxed{\binom{b+d-2}{b-1}}$.",algebraic,,variable,,,1
2023,B1,"Imagine a rectangular board with $g$ rows and $n$ columns, where each cell is labeled $(c,r)$. Here, $c$ ranges from 1 to $g$, and $r$ from 1 to $n$. Initially, $(g-1)(n-1)$ coins are placed on the board, occupying all cells $(c,r)$ where $c$ is at most $g-1$ and $r$ is at most $n-1$. A valid move consists of sliding a coin diagonally from $(c,r)$ to $(c+1,r+1)$, but only if $c < g$, $r < n$, and the three cells $(c+1,r)$, $(c,r+1)$, and $(c+1,r+1)$ are empty. Starting from this initial setup, and using any number of valid moves (including zero), how many different coin arrangements are possible?","Initially the unoccupied squares form a path from $(1,n)$ to $(g,1)$ consisting of $g-1$ horizontal steps and $n-1$ vertical steps, and every move preserves this property. This yields an injective map from the set of reachable configurations to the set of paths of this form.  Since the number of such paths is evidently $\binom{g+n-2}{g-1}$ (as one can arrange the horizontal and vertical steps in any order), it will suffice to show that the map we just wrote down is also surjective; that is, that one can reach any path of this form by a sequence of moves.   This is easiest to see by working backwards. Ending at a given path, if this path is not the initial path, then it contains at least one sequence of squares of the form $(c,r) \to (c,r-1) \to (c+1,r-1)$. In this case the square $(c+1,r)$ must be occupied, so we can undo a move by replacing this sequence with  $(c,r) \to (c+1,r) \to (c+1,r-1)$. The number of such configurations is $\boxed{\binom{g+n-2}{g-1}}$.",algebraic,,variable,,,2
2023,B1,"Imagine a rectangular board with $c$ rows and $p$ columns, where each cell is labeled $(j,d)$. Here, $j$ ranges from 1 to $c$, and $d$ from 1 to $p$. Initially, $(c-1)(p-1)$ coins are placed on the board, occupying all cells $(j,d)$ where $j$ is at most $c-1$ and $d$ is at most $p-1$. A valid move consists of sliding a coin diagonally from $(j,d)$ to $(j+1,d+1)$, but only if $j < c$, $d < p$, and the three cells $(j+1,d)$, $(j,d+1)$, and $(j+1,d+1)$ are empty. Starting from this initial setup, and using any number of valid moves (including zero), how many different coin arrangements are possible?","Initially the unoccupied squares form a path from $(1,p)$ to $(c,1)$ consisting of $c-1$ horizontal steps and $p-1$ vertical steps, and every move preserves this property. This yields an injective map from the set of reachable configurations to the set of paths of this form.  Since the number of such paths is evidently $\binom{c+p-2}{c-1}$ (as one can arrange the horizontal and vertical steps in any order), it will suffice to show that the map we just wrote down is also surjective; that is, that one can reach any path of this form by a sequence of moves.   This is easiest to see by working backwards. Ending at a given path, if this path is not the initial path, then it contains at least one sequence of squares of the form $(j,d) \to (j,d-1) \to (j+1,d-1)$. In this case the square $(j+1,d)$ must be occupied, so we can undo a move by replacing this sequence with  $(j,d) \to (j+1,d) \to (j+1,d-1)$. The number of such configurations is $\boxed{\binom{c+p-2}{c-1}}$.",algebraic,,variable,,,3
